run1,run2,run3,run4,run5,run6,run7,run8,run9,run10,run11,run12,run13,run14,run15,run16,run17,run18,run19,run20,run21,run22,run23,run24,run25,run26,run27,run28,run29,run30,average
42.5002,48.6883,50.0152,79.0857,53.8798,45.0912,40.7068,56.013,45.4455,44.8996,52.9026,43.3613,48.6347,68.3016,70.4115,103.969,44.6814,56.3528,42.0827,65.7115,55.996,42.6633,43.2269,41.2664,48.4239,43.8587,49.3639,61.5726,52.1368,69.7603,53.7001
42.5002,48.6883,50.0152,72.9891,53.8798,45.0912,40.7068,56.013,43.3704,44.8996,52.9026,43.3613,47.2393,65.9413,70.4115,103.969,44.6814,50.9084,42.0827,65.7115,53.6295,42.6633,43.2269,41.2664,44.4348,42.7747,49.3639,60.2153,52.1368,69.7603,52.8278
42.5002,48.6883,50.0152,72.9891,53.8798,42.8526,40.7068,53.5329,43.3704,43.5417,52.9026,43.3613,45.2697,65.9413,70.4115,103.969,44.6814,50.9084,42.0827,65.7115,53.6295,39.4238,43.2269,41.2664,44.4348,42.7747,48.7667,60.2153,52.1368,69.7603,52.4317
42.5002,48.6883,48.8834,72.9891,52.8881,42.2462,40.7068,53.5329,43.3704,43.5417,52.9026,38.4272,45.2697,64.3467,70.4115,103.969,44.6814,50.9084,42.0827,65.7115,53.4266,39.4238,43.2269,40.0371,44.4348,42.7747,48.7667,60.2153,52.1368,69.7603,52.0754
42.5002,48.6883,48.8834,72.9891,52.507,42.2462,40.7068,53.5329,43.3704,43.5417,52.54,38.4272,45.2697,64.3467,70.4115,103.969,44.6814,50.9084,42.0827,63.1011,53.4266,39.4238,42.5682,40.0371,44.4348,42.7747,48.7667,60.2153,52.1368,67.5924,51.8693
42.5002,48.6883,45.1025,65.5228,52.507,41.8142,40.7068,53.5329,43.3704,43.5417,52.54,38.4272,45.2386,64.3467,70.4115,95.7188,44.6814,50.6954,42.0827,63.1011,53.4266,39.4238,42.5682,40.0371,44.4348,42.7747,46.4059,53.0189,52.1368,67.3521,50.8703
42.5002,48.6883,45.1025,65.5228,51.7586,41.8142,40.7068,44.823,43.1074,43.5417,52.54,38.4272,45.2386,64.3467,70.4115,95.7188,44.6814,50.6954,42.0827,63.1011,53.4266,39.4238,42.1111,40.0371,44.4348,42.7747,46.4059,53.0189,52.1368,67.3521,50.531
42.5002,48.0312,45.1025,65.5228,51.7586,41.4872,40.7068,44.823,43.1074,43.5417,52.54,38.4272,45.2386,64.3467,69.941,95.7188,44.6814,49.1744,42.0827,63.1011,53.365,39.4238,42.0636,40.0371,44.4348,42.7747,46.4059,53.0189,52.1368,67.3521,50.4282
42.5002,48.0312,45.1025,65.5228,51.1517,40.7333,38.7997,44.823,43.1074,43.5417,51.4213,38.4272,45.2386,64.3467,69.941,94.9376,44.6814,49.1744,42.0827,63.1011,53.365,39.4238,42.0636,39.246,44.4348,42.7747,46.4059,53.0189,52.1082,67.3521,50.2286
42.5002,48.0312,45.1025,65.5228,51.1517,40.7333,38.7997,44.823,43.1074,43.5417,51.4213,38.4272,45.2386,64.3467,69.941,94.5145,44.6814,49.1744,42.0827,63.1011,53.365,39.4238,41.9828,39.246,44.0314,40.8119,46.4059,53.0189,44.3075,67.3521,49.8729
42.5002,48.0312,45.1025,65.5228,51.1517,40.7333,38.7997,44.823,43.1074,43.5417,51.4213,38.4272,44.6273,64.3467,68.6741,94.1004,44.6814,49.1744,41.7066,63.1011,51.4699,38.8586,41.9828,39.246,44.0314,40.8119,46.4059,53.0189,44.3075,67.3521,49.702
42.5002,48.0312,45.1025,65.5228,50.2917,40.7333,38.7997,42.1729,42.6573,43.2243,51.4213,38.4272,44.6273,64.3467,68.6741,93.6824,44.6814,48.4139,41.7066,62.6522,51.4699,38.8586,41.9828,39.246,44.0314,40.8119,46.4059,53.0189,44.3075,65.0831,49.4295
42.1717,46.1424,45.1025,58.7934,48.3704,40.7333,37.6234,42.1729,42.6573,43.1992,51.4213,38.4272,44.6273,64.3467,67.6498,93.6824,44.6814,48.4139,41.1254,62.6522,51.1894,38.8586,41.9828,39.246,44.0314,40.8119,46.4059,52.1692,43.0034,65.0831,48.8925
